0,0,0,-0.142466525,-0.195498904,-0.231407734,-0.211512844,-0.364231553,-0.409800439,-0.324258482,-0.500625715,-0.532468789,-0.435074519,-0.599789412,-0.64992808,0.119460169,-0.326374199,-0.500948211,0.124324583,-0.290201903,-0.670592809,0.26934987,-0.249901502,-0.789043636,0.431143988,-0.237113679,-0.870569908,0.252181039,-0.324880108,-0.421449114,0.139671892,-0.332595207,-0.532409125,0.275419137,-0.313361446,-0.568566195,0.441000508,-0.334623389,-0.611340351,0.31359133,-0.319238609,-0.339700828,0.164104209,-0.366984586,-0.403345779,0.251040909,-0.37454815,-0.401158836,0.369419684,-0.376969828,-0.415750325,0.337838048,-0.330782562,-0.278184989,0.271963342,-0.381131172,-0.357120112,0.328378741,-0.373485956,-0.386460328,0.412338305,-0.344846566,-0.40568116,163.5764912,172.2171636,132.040485,165.2122129,59.43004158,165.1058488,30.21830435,170.7159182,75.90764276,161.695375,0,0,0,-0.032779327,-0.302914941,-0.056774676,-0.020972974,-0.596329565,-0.099322644,0.003392989,-0.805106905,-0.131285815,0.027839966,-0.988158661,-0.150888692,0.117580795,-0.619200814,-0.137305207,-0.176605399,-0.627763601,-0.204071701,-0.177780476,-0.557364537,-0.230730962,-0.10226898,-0.542470557,-0.248405992,0.128671814,-0.456199584,-0.151468204,-0.202619486,-0.45349004,-0.209615811,-0.154565404,-0.390416149,-0.211660546,-0.059502661,-0.381001424,-0.220630597,0.113845221,-0.271074274,-0.168714882,-0.186818788,-0.280683022,-0.223560976,-0.137341686,-0.225036271,-0.19641539,-0.05614016,-0.197505601,-0.181020946,0.08194444,-0.079629515,-0.193116665,-0.114385276,-0.095936764,-0.254332439,-0.049549497,-0.071873203,-0.258357944,0.056798181,-0.055582651,-0.254174721,175.6649082,177.2247542,93.84292568,103.9265732,54.1401138,132.893807,45.7881057,149.8025444,25.72476286,167.0831011,HELP
0,0,0,-0.156243477,-0.198993312,-0.233676846,-0.209260774,-0.363473261,-0.407649839,-0.29770081,-0.499754206,-0.526144889,-0.387919871,-0.607016116,-0.638467147,0.107228699,-0.29027587,-0.498498938,0.120163976,-0.266755439,-0.682269542,0.252689397,-0.234376327,-0.806164086,0.400927387,-0.223059836,-0.888538992,0.234715795,-0.276325072,-0.420540893,0.141938047,-0.307892106,-0.54920688,0.272745545,-0.292160543,-0.586511457,0.430668513,-0.307995219,-0.625174304,0.290300828,-0.260954754,-0.343290595,0.154374067,-0.334654982,-0.423973506,0.213798249,-0.334890045,-0.417766683,0.305000861,-0.325814797,-0.423581984,0.310402816,-0.269646285,-0.286461716,0.234274009,-0.331295006,-0.385553303,0.278417165,-0.316697191,-0.42265511,0.352673031,-0.280827844,-0.442294829,165.4065866,173.7920282,137.5241045,164.734061,69.28805888,167.6445886,34.76371164,168.7237511,85.95954578,153.9425697,0,0,0,-0.079094231,-0.305804624,-0.05096736,-0.117656238,-0.577805532,-0.098894332,-0.124180917,-0.787947706,-0.138453571,-0.109744819,-0.978988925,-0.171862617,0.006194338,-0.608897929,-0.137086894,-0.299014972,-0.61583224,-0.191347605,-0.305991942,-0.533297931,-0.196006164,-0.232235593,-0.51139228,-0.196263445,0.023980066,-0.436935688,-0.151940963,-0.329435301,-0.428030256,-0.193161993,-0.289549559,-0.34940122,-0.173601098,-0.20220365,-0.328387471,-0.169230277,0.012285662,-0.250462004,-0.168556561,-0.315880228,-0.254012026,-0.211380697,-0.27424134,-0.188431279,-0.175088652,-0.187141807,-0.169392482,-0.158331734,-0.01458318,-0.06757948,-0.189700191,-0.277558963,-0.089891494,-0.231938197,-0.249870634,-0.062391272,-0.219014379,-0.170249951,-0.04861259,-0.208057129,173.7556355,173.9396888,94.03452402,101.7010875,63.77942403,130.0009168,57.01129224,134.824502,39.8094003,144.3782322,HELP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016085987,-0.315949282,-0.076496663,0.019134222,-0.610929579,-0.168355653,-0.003272432,-0.805171861,-0.247932151,-0.06570666,-0.947093554,-0.314159886,0.372891136,-0.678520111,-0.161930712,0.12405247,-0.654544698,-0.264729696,0.135711496,-0.500305098,-0.352008424,0.268057678,-0.452197951,-0.42093644,0.420274335,-0.515160643,-0.176490601,0.067341612,-0.583053757,-0.258938729,0.047028081,-0.464887945,-0.29211692,0.169553203,-0.414351491,-0.33022941,0.409303297,-0.321001747,-0.19520753,0.137524512,-0.417354943,-0.266504335,0.089291163,-0.353119779,-0.24507069,0.138074048,-0.286016018,-0.237585717,0.375148613,-0.12580705,-0.223035212,0.408017002,-0.179283011,-0.315441967,0.534245699,-0.164385324,-0.33942373,0.695231321,-0.129561421,-0.347404859,166.4546766,164.1315148,101.7409027,122.5423834,92.3514279,106.0630291,102.6098408,107.8064903,112.6659677,170.3946851,HELP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071537561,-0.297231323,-0.042448898,-0.093672231,-0.557632874,-0.094298673,-0.100565847,-0.774421099,-0.139053311,-0.084189955,-0.98041461,-0.178042817,0.035344101,-0.592120065,-0.127200481,-0.289036299,-0.589954669,-0.176323792,-0.287176378,-0.510727748,-0.185176805,-0.196804205,-0.497070751,-0.190661162,0.063633089,-0.411732037,-0.147418369,-0.322877682,-0.398331441,-0.17340602,-0.263841694,-0.328498969,-0.159770361,-0.165950268,-0.316993447,-0.165422142,0.055950984,-0.219545577,-0.16743306,-0.305551864,-0.210324479,-0.188579729,-0.239380251,-0.149821163,-0.15840531,-0.140390202,-0.136544726,-0.153550924,0.028491183,-0.026622356,-0.192178169,-0.251142821,-0.038224846,-0.222241862,-0.200244584,-0.014976218,-0.214130727,-0.10599998,-0.007225102,-0.209690743,176.9734129,173.6692896,90.00684365,100.2448105,51.64854528,135.4542178,45.54380878,142.4482713,22.10312819,159.4753374,HELP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008958782,-0.301417375,-0.104609974,0.053698446,-0.580302926,-0.219018995,0.039016181,-0.779967178,-0.3112174,-0.035645372,-0.921536511,-0.386652125,0.384105323,-0.631698247,-0.219036855,0.125075258,-0.64389126,-0.310630059,0.1159327,-0.519371655,-0.376637593,0.229239252,-0.476490573,-0.432649762,0.415139532,-0.46871902,-0.216327802,0.096225964,-0.523678375,-0.291333535,0.086535175,-0.430668223,-0.309591581,0.215083275,-0.400952694,-0.336761904,0.390868618,-0.281817744,-0.21531343,0.165228106,-0.352486683,-0.271707207,0.151045005,-0.313446955,-0.240416502,0.217933136,-0.269987743,-0.228483455,0.348576559,-0.098541049,-0.225000602,0.40686449,-0.129083944,-0.299397864,0.530073798,-0.113302708,-0.312567848,0.681404452,-0.078820751,-0.315171198,164.2411369,158.6258679,100.2263442,115.1150067,88.82004624,99.02860221,83.99174263,105.5057203,128.2394147,172.4757047,HELP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02076758,-0.284498283,-0.111093083,0.039553374,-0.576425527,-0.215469815,0.039635236,-0.780763209,-0.293561605,-0.015502627,-0.936104035,-0.351381423,0.350889061,-0.632427796,-0.226744179,0.085308694,-0.627791692,-0.319703369,0.078825408,-0.50185215,-0.379358857,0.192416711,-0.455243264,-0.429057688,0.395361874,-0.475961932,-0.22007007,0.049457289,-0.511445766,-0.297349967,0.028310868,-0.415675599,-0.308372745,0.144459419,-0.381163109,-0.327843797,0.388117885,-0.287791643,-0.216212992,0.136797814,-0.342156615,-0.279419465,0.104636461,-0.290533431,-0.23492872,0.1503234,-0.241439452,-0.210147213,0.361090548,-0.090119739,-0.22431741,0.411920242,-0.109669579,-0.309597495,0.536629587,-0.088418107,-0.317703194,0.684722918,-0.056555081,-0.312147274,168.9379908,161.5690269,101.5358541,115.9915366,97.79498133,95.03846789,97.09368316,113.7219378,121.0424525,173.7128988,HELP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040633772,-0.293168818,-0.106765771,-0.015903203,-0.579889108,-0.222590855,-0.033169712,-0.770474302,-0.317286774,-0.073580897,-0.913518823,-0.400086506,0.312234544,-0.567172698,-0.266074028,0.127386791,-0.535661158,-0.407337773,0.191035904,-0.391072261,-0.515581529,0.347148332,-0.345154311,-0.59627584,0.359579243,-0.456275011,-0.263220822,0.00919877,-0.560259942,-0.346122453,-0.019445114,-0.457164081,-0.344981389,0.099808898,-0.421147258,-0.364009459,0.338852578,-0.306035641,-0.266461027,0.048206092,-0.421101378,-0.320590236,0.002175199,-0.364871511,-0.256686149,0.05623519,-0.284680282,-0.229117704,0.304182134,-0.138472387,-0.284548371,0.275555069,-0.199903614,-0.374918507,0.371143438,-0.184831679,-0.386572919,0.511840098,-0.129972674,-0.388012761,169.779142,170.2097695,100.3553699,136.6882781,88.88733506,91.17092872,96.45135552,112.8714372,76.29254774,166.1560972,HELP
0,0,0,-0.099558241,-0.186741913,-0.230219989,-0.157134508,-0.299911847,-0.400525571,-0.250316393,-0.378288045,-0.522794999,-0.353090389,-0.412660839,-0.652133776,0.152752887,-0.192291495,-0.436451998,0.309267784,-0.209459471,-0.585915553,0.449998764,-0.237657336,-0.696990812,0.576147323,-0.267873652,-0.772203321,0.267589825,-0.142018738,-0.35447807,0.455490985,-0.210960679,-0.465276534,0.601012174,-0.27274196,-0.528268191,0.733212005,-0.339905705,-0.581699122,0.332462432,-0.135179964,-0.272573086,0.492646789,-0.205411648,-0.350733241,0.616971373,-0.270098714,-0.395792199,0.732018893,-0.339591322,-0.433452919,0.352702649,-0.173194861,-0.204970032,0.463625239,-0.210450385,-0.267743386,0.543053683,-0.246722606,-0.299546042,0.629216548,-0.281350878,-0.325684917,163.0163907,164.6963344,173.0563708,172.1574192,172.303703,175.8424032,172.7930836,175.8693203,170.1433458,174.9973174,0,0,0,-0.00916252,-0.285998649,-0.086901485,0.042228355,-0.593393627,-0.184913283,0.04846416,-0.803050947,-0.262178649,0.011371668,-0.946507822,-0.322480429,0.300389373,-0.650894721,-0.224200603,0.00855155,-0.684581358,-0.329296875,-0.005234552,-0.554402258,-0.39994943,0.098672217,-0.511433862,-0.455176815,0.335555105,-0.483151218,-0.229008558,-0.010136097,-0.557061205,-0.302238227,-0.023731635,-0.45601841,-0.302746735,0.097814445,-0.426597273,-0.317991564,0.314029964,-0.282008511,-0.237152994,0.053266184,-0.365475204,-0.286245761,0.018984965,-0.322796165,-0.231075914,0.0692593,-0.262051374,-0.206227545,0.275478406,-0.082318835,-0.256307714,0.290468499,-0.125123043,-0.337173492,0.403497105,-0.121096281,-0.348208538,0.551146856,-0.091757238,-0.348844974,172.1242922,164.7758685,98.75333314,115.6374307,85.74494652,95.93456573,97.09034393,110.4013231,103.2465207,169.3737231,HELP
0,0,0,-0.139561692,-0.193158952,-0.220754421,-0.230535366,-0.335613567,-0.401472435,-0.333016991,-0.435512239,-0.531462552,-0.426573567,-0.539946404,-0.657453194,0.127243283,-0.269588509,-0.491555338,0.102250138,-0.210939308,-0.683693644,0.248037572,-0.154807284,-0.815632031,0.41215658,-0.126639202,-0.902269065,0.237127909,-0.237029397,-0.42220684,0.031442852,-0.313789461,-0.545951212,0.122723447,-0.3068718,-0.56952997,0.259481272,-0.311807947,-0.601481849,0.272861042,-0.206495108,-0.35472856,0.041019408,-0.313069585,-0.43878104,0.090089206,-0.313236211,-0.41616376,0.173700444,-0.29133962,-0.412279953,0.27738708,-0.186927008,-0.306666191,0.110966828,-0.265887161,-0.405767724,0.136094372,-0.241658522,-0.427612492,0.206096793,-0.194055823,-0.436622327,169.5374613,177.0877656,127.149749,164.2278562,46.53554833,173.6336253,24.01467218,153.5881395,62.85422137,152.481801,0,0,0,0.037230317,-0.3036014,-0.047095187,0.10801496,-0.602311273,-0.112241283,0.150120912,-0.805713085,-0.162727078,0.172287969,-0.965727534,-0.194131877,0.301897989,-0.595824559,-0.19763749,0.015578072,-0.641690384,-0.257941378,-0.006211975,-0.539160892,-0.268838202,0.072418913,-0.515309629,-0.282783348,0.320607616,-0.418839713,-0.214409779,0.002895804,-0.470853942,-0.263216278,0.002974884,-0.385575732,-0.242480822,0.101371094,-0.362129472,-0.244648509,0.291142928,-0.218943921,-0.228743674,0.050553963,-0.275012593,-0.263573506,0.014491119,-0.254249385,-0.214463987,0.04281191,-0.213064927,-0.197700185,0.240096576,-0.014157562,-0.249381205,0.285732844,-0.04493007,-0.318695547,0.40489087,-0.061369283,-0.338322011,0.532772367,-0.043562425,-0.350763271,177.6657192,175.4144692,94.02972263,95.77656339,78.95938772,102.7670005,111.1780233,101.1637582,132.6160858,163.9012946,HELP
0,0,0,-0.103053014,-0.180410689,-0.224909404,-0.165830404,-0.298271341,-0.389521592,-0.252932299,-0.377489619,-0.510298222,-0.341998306,-0.419269667,-0.636932687,0.157485026,-0.18969858,-0.409244496,0.321953725,-0.20752873,-0.555718258,0.464378836,-0.23313221,-0.665645667,0.589210951,-0.26001993,-0.738769796,0.277719125,-0.130630577,-0.332670875,0.464375476,-0.194940284,-0.445567698,0.613169026,-0.26220417,-0.51380227,0.751967143,-0.333249418,-0.568762025,0.346883606,-0.117345454,-0.257784976,0.508741928,-0.183971477,-0.342629116,0.635189761,-0.249145559,-0.393165865,0.755687116,-0.320674526,-0.431072019,0.371415018,-0.149174207,-0.196857869,0.489226492,-0.186586336,-0.262990161,0.568785994,-0.225927066,-0.294476176,0.653064497,-0.263837588,-0.318001755,165.9691616,167.0685745,174.6920459,172.3875712,171.4562712,175.8147933,172.2397981,174.4863896,168.2756436,174.3587747,0,0,0,0.02195543,-0.316341763,-0.038979194,0.087861911,-0.619712931,-0.101619805,0.126065379,-0.822503468,-0.152163582,0.140306788,-0.972433792,-0.18624319,0.290879707,-0.624830467,-0.178373533,-0.001004373,-0.694173623,-0.230816764,-0.022379852,-0.5794924,-0.240544602,0.055360352,-0.557926488,-0.254347767,0.317934067,-0.451433371,-0.196434849,-0.020512212,-0.521103786,-0.23631966,-0.01523958,-0.426044776,-0.219364026,0.087884218,-0.399895126,-0.225813722,0.293096432,-0.250133263,-0.210771642,0.030217045,-0.321690597,-0.232132386,-0.002342495,-0.293402874,-0.19283785,0.037956931,-0.247987403,-0.186877671,0.247057982,-0.049157962,-0.230725033,0.25491931,-0.090374693,-0.287963457,0.370705386,-0.095148817,-0.309825546,0.507889297,-0.064163697,-0.325752793,177.1661215,174.7863259,88.06627897,95.66457467,74.33325256,106.4578052,110.9279098,93.32981723,106.3658758,164.4931518,HELP
